popularity,track,album_name,artist,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
34,Cemetery Gates - Live,Official Live: 101 Proof,Pantera,473360,TRUE,0.281,0.973,1,-5.594,0,0.192,6.7e-4,0.592,0.974,0.132,139.763,473360,4
28,Hostile - Live,Official Live: 101 Proof,Pantera,236040,TRUE,0.24,0.996,6,-6.396,0,0.241,8.39e-6,0.639,0.905,0.0767,93.669,236040,4
0,Future Legend - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,68000,FALSE,0.306,0.651,5,-11.264,1,0.1,0.422,1.75e-5,0.919,0.532,124.982,68000,3
0,Diamond Dogs - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,365733,FALSE,0.527,0.942,9,-8.083,1,0.0442,0.00147,0.023,0.376,0.555,121.955,365733,4
0,Sweet Thing - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,218666,FALSE,0.363,0.531,7,-9.486,1,0.0367,0.0702,2.27e-5,0.61,0.285,119.925,218667,4
0,Candidate - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,160093,FALSE,0.361,0.884,9,-7.784,0,0.102,0.228,0,0.396,0.565,128.452,160093,4
0,Sweet Thing - Reprise; 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,152173,FALSE,0.319,0.643,0,-9.256,1,0.0679,0.0659,0.00376,0.179,0.452,118.491,152173,4
23,Rebel Rebel - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,269360,FALSE,0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-6,0.248,0.624,126.341,269360,4
0,Rock 'n' Roll with Me - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,241840,FALSE,0.396,0.653,0,-8.106,1,0.0297,0.00843,0,0.299,0.572,77.201,241840,4
0,We Are the Dead - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,299226,TRUE,0.428,0.392,10,-10.549,1,0.0303,0.086,0,0.105,0.315,69.756,299227,4
0,1984 - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,207373,FALSE,0.488,0.806,0,-9.468,1,0.136,0.2,2.8e-6,0.116,0.559,118.413,207373,4
0,Big Brother - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,203773,FALSE,0.407,0.47,11,-9.953,0,0.028,0.0315,1.59e-4,0.169,0.323,91.627,203773,4
0,Chant of the Ever Circling Skeletal Family - 1999 Remaster,Diamond Dogs (30th Anniversary),David Bowie,123933,FALSE,0.576,0.556,9,-10.761,1,0.0506,0.00362,0.0108,0.512,0.976,139.843,123933,3
0,1984 / Dodo - 2003 Remaster,Diamond Dogs (30th Anniversary),David Bowie,329426,FALSE,0.489,0.696,1,-8.336,1,0.0667,0.155,0,0.308,0.548,111.593,329427,4
0,Rebel Rebel - 2002 Remaster,Diamond Dogs (30th Anniversary),David Bowie,180133,FALSE,0.622,0.96,9,-5.314,1,0.0618,0.00276,0.0551,0.332,0.688,126.56,180133,4
0,Dodo - 2004 Remaster,Diamond Dogs (30th Anniversary),David Bowie,173866,FALSE,0.398,0.553,0,-7.541,0,0.0412,0.696,0,0.102,0.58,200.537,173867,4
0,Growin' Up - 2004 Remaster,Diamond Dogs (30th Anniversary),David Bowie,205866,FALSE,0.738,0.723,4,-7.409,1,0.0483,0.456,9.11e-4,0.163,0.813,122.854,205867,4
0,Alternative Candidate - A Demo for Proposed 1984 Musical; 2004 Remaster,Diamond Dogs (30th Anniversary),David Bowie,309933,FALSE,0.618,0.588,9,-8.939,1,0.0475,0.00514,0,0.0553,0.882,125.637,309933,4
0,Diamond Dogs - K-Tel Best of... Edit; 2004 Remaster,Diamond Dogs (30th Anniversary),David Bowie,281173,FALSE,0.542,0.973,9,-6.155,1,0.0496,0.0405,0.00117,0.381,0.563,122.037,281173,4
0,Candidate - Intimacy Mix; 2004 Remaster,Diamond Dogs (30th Anniversary),David Bowie,178426,FALSE,0.347,0.847,9,-8.412,0,0.101,0.109,0,0.365,0.544,130.142,178427,4
0,Rebel Rebel (2003),Diamond Dogs (30th Anniversary),David Bowie,189840,FALSE,0.861,0.42,9,-8.098,1,0.0896,0.254,0,0.0707,0.843,125.932,189840,4
23,Where Are We Now?,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,249226,FALSE,0.551,0.301,0,-15.213,1,0.0241,0.0356,0.0106,0.121,0.458,79.966,249227,4
18,The Stars (Are Out Tonight),Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,234160,FALSE,0.521,0.809,6,-6.157,0,0.0335,0.00459,0,0.104,0.756,135.916,234160,4
21,New Killer Star - Radio Edit,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,225453,FALSE,0.669,0.802,9,-9.579,0,0.0295,0.346,0,0.0896,0.89,119.79,225453,4
16,Let Me Sleep Beside You,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,193266,FALSE,0.532,0.805,5,-7.572,1,0.0457,0.11,0.0183,0.0597,0.515,129.999,193267,4
19,Shadow Man,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,285400,FALSE,0.358,0.27,4,-11.745,1,0.0279,0.556,1.14e-5,0.104,0.102,78.167,285400,4
15,Seven - Marius De Vries Mix,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,251800,FALSE,0.51,0.862,1,-6.647,1,0.0402,0.00346,1.61e-5,0.215,0.589,118.101,251800,4
13,Survive - Marius De Vries Mix,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,258040,FALSE,0.474,0.758,7,-8.375,1,0.0395,0.0111,2.42e-4,0.0745,0.386,82.047,258040,4
14,Little Wonder - Edit,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,222120,FALSE,0.514,0.811,1,-9.718,0,0.0648,0.00196,1.37e-5,0.391,0.273,152.001,222120,4
16,Time Will Crawl - MM Remix,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,295080,FALSE,0.656,0.888,11,-5.09,0,0.0334,0.0395,3.18e-5,0.0702,0.78,125.003,295080,4
26,Absolute Beginners - 2014 Remaster,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,335146,FALSE,0.571,0.736,2,-9.46,1,0.0331,0.108,0.00607,0.0677,0.439,114.055,335147,4
42,Dancing in the Street - 2014 Remaster,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,190653,FALSE,0.626,0.888,11,-9.381,1,0.0456,0.0627,0,0.0944,0.821,130.345,190653,4
16,Loving the Alien - Single Remix; 2014 Remaster,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,282653,FALSE,0.652,0.642,0,-9.869,1,0.0269,0.0367,4.28e-6,0.13,0.734,117.111,282653,4
22,China Girl - 2014 Remaster,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,255786,FALSE,0.65,0.651,4,-10.437,0,0.0273,0.0343,0.013,0.143,0.857,134.07,255787,4
24,Heroes - 2014 Remaster,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,213813,FALSE,0.501,0.707,7,-8.24,1,0.0274,0.0121,0.137,0.109,0.553,112.107,213813,4
19,Golden Years - 2014 Remaster,Nothing Has Changed (The Best of David Bowie) [Deluxe Edition],David Bowie,207573,FALSE,0.722,0.677,11,-10.683,1,0.0413,0.368,1.26e-6,0.074,0.903,108.531,207573,4
